0.0,7.283194585662056e-28
0.1,1.6269333728373958e-16
0.2,1.9144402799955867e-16
0.30000000000000004,1.956575166312904e-16
0.4,1.9634015585783508e-16
0.5,1.9651922315867566e-16
0.6,1.9659726687136634e-16
0.7,1.9664205764753952e-16
0.7999999999999999,1.9667186127773084e-16
0.8999999999999999,1.9669353352354052e-16
0.9999999999999999,1.967102393744011e-16
1.0999999999999999,1.9672365508663958e-16
1.2,1.9673475883729552e-16
1.3,1.9674416394997023e-16
1.4000000000000001,1.9675227684093188e-16
1.5000000000000002,1.96759378863033e-16
1.6000000000000003,1.9676567183898515e-16
1.7000000000000004,1.9677130484150784e-16
1.8000000000000005,1.9677639074847295e-16
1.9000000000000006,1.9678101682902923e-16
2.0000000000000004,1.9678525179276673e-16
2.1000000000000005,1.9678915059748006e-16
2.2000000000000006,1.9679275781257246e-16
2.3000000000000007,1.9679611002646968e-16
2.400000000000001,1.9679923760573798e-16
2.500000000000001,1.96802166004754e-16
2.600000000000001,1.9680491674112608e-16
2.700000000000001,1.9680750815798449e-16
2.800000000000001,1.9680995600740027e-16
2.9000000000000012,1.96812273896154e-16
3.0000000000000013,1.9681447366216625e-16
3.1000000000000014,1.9681656565442832e-16
3.2000000000000015,1.9681855896782722e-16
3.3000000000000016,1.9682046164367046e-16
3.4000000000000017,1.968222808057698e-16
3.5000000000000018,1.968240228082226e-16
3.600000000000002,1.9682569332813333e-16
3.700000000000002,1.9682729746772413e-16
3.800000000000002,1.9682883981510298e-16
3.900000000000002,1.9683032452453793e-16
4.000000000000002,1.9683175535169425e-16
4.100000000000001,1.9683313571383366e-16
4.200000000000001,1.9683446872891825e-16
4.300000000000001,1.9683575724042634e-16
4.4,1.9683700385428493e-16
4.5,1.9683821096224224e-16
4.6,1.9683938076408779e-16
4.699999999999999,1.9684051528887987e-16
4.799999999999999,1.9684161640835985e-16
4.899999999999999,1.968426858562207e-16
4.999999999999998,1.9684372524020497e-16
